# codigo eBird|nombre cientifico|nombre comun (en ingles, el que usa el motor)
# Generado desde tector-hub-app/catalogo.js con el mismo contenido que el
# selector de la app. Lo usa el servidor para saber que especie sugirio la
# persona en un reporte: la app manda el codigo, y aca hace falta el nombre.
orrfra2|Scleroptila gutturalis|Orange River Francolin
capwhe6|Zosterops pallidus|Orange River White-eye
orbtro3|Icterus croconotus|Orange-backed Troupial
orbwoo1|Reinwardtipicus validus|Orange-backed Woodpecker
orbfly1|Nephelomyias lintoni|Orange-banded Flycatcher
orbthr1|Geokichla peronii|Orange-banded Thrush
orbant1|Terenura sicki|Orange-bellied Antwren
orbeup1|Euphonia xanthogaster|Orange-bellied Euphonia
orbflo1|Dicaeum trigonostigma|Orange-bellied Flowerpecker
obfdov1|Ptilinopus iozonus|Orange-bellied Fruit-Dove
orblea1|Chloropsis hardwickii|Orange-bellied Leafbird
orbman1|Lepidothrix suavissima|Orange-bellied Manakin
obnthr1|Catharus aurantiirostris|Orange-billed Nightingale-Thrush
orbspa1|Arremon aurantiirostris|Orange-billed Sparrow
orbbun1|Passerina leclancherii|Orange-breasted Bunting
orbfal1|Falco deiroleucus|Orange-breasted Falcon
orbfru1|Pipreola jucunda|Orange-breasted Fruiteater
orbpig1|Treron bicinctus|Orange-breasted Green-Pigeon
orbsun2|Anthobaphes violacea|Orange-breasted Sunbird
orbtho1|Phacellodomus ferrugineigula|Orange-breasted Thornbird
orbtro2|Harpactes oreskios|Orange-breasted Trogon
orcpar2|Pyrilia barrabandi|Orange-cheeked Parrot
orcwax|Estrilda melpoda|Orange-cheeked Waxbill
orcpar|Brotogeris jugularis|Orange-chinned Parakeet
orcman1|Manacus aurantiacus|Orange-collared Manakin
orcfly1|Myiophobus phoenicomitra|Orange-crested Flycatcher
orcman3|Heterocercus aurantiivertex|Orange-crowned Manakin
orcori1|Icterus auricapillus|Orange-crowned Oriole
orcwar|Leiothlypis celata|Orange-crowned Warbler
orefly1|Tolmomyias traylori|Orange-eyed Flycatcher
oretho1|Phacellodomus erythrophthalmus|Orange-eyed Thornbird
orfscr1|Megapodius reinwardt|Orange-footed Scrubfowl
orfbar1|Capito squamatus|Orange-fronted Barbet
orfpar|Eupsittula canicularis|Orange-fronted Parakeet
orfplu2|Metopothrix aurantiaca|Orange-fronted Plushcrown
orhtan1|Thlypopsis sordida|Orange-headed Tanager
ortlon1|Macronyx capensis|Orange-throated Longclaw
orttan1|Wetmorethraupis sterrhopteron|Orange-throated Tanager
orwpar|Amazona amazonica|Orange-winged Parrot
orcori|Icterus spurius|Orchard Oriole
orbowl1|Phodilus badius|Oriental Bay-Owl
oricuc2|Cuculus optatus|Oriental Cuckoo
darter2|Anhinga melanogaster|Oriental Darter
origre|Chloris sinica|Oriental Greenfinch
orihob2|Pernis ptilorhynchus|Oriental Honey-buzzard
orimag1|Pica serica|Oriental Magpie
orphor1|Anthracoceros albirostris|Oriental Pied-Hornbill
oriplo1|Charadrius veredus|Oriental Plover
oripra|Glareola maldivarum|Oriental Pratincole
orrwar1|Acrocephalus orientalis|Oriental Reed Warbler
orsowl|Otus sunia|Oriental Scops-Owl
orisky1|Alauda gulgula|Oriental Skylark
ortdov|Streptopelia orientalis|Oriental Turtle-Dove
oriwar1|Teretistris fornsi|Oriente Warbler
orisal1|Saltator orenocensis|Orinocan Saltator
origoo1|Oressochen jubatus|Orinoco Goose
orisof1|Thripophaga cherriei|Orinoco Softtail
oribla1|Gymnomystax mexicanus|Oriole Blackbird
oriwar2|Hypergerus atriceps|Oriole Warbler
oriwhi1|Pachycephala orioloides|Oriole Whistler
ornfly1|Myiotriccus ornatus|Ornate Flycatcher
orheag1|Spizaetus ornatus|Ornate Hawk-Eagle
ornant1|Epinecrophylla ornata|Ornate Stipplethroat
orntin1|Nothoprocta ornata|Ornate Tinamou
ortbun1|Emberiza hortulana|Ortolan Bunting
osprey|Pandion haliaetus|Osprey
oustyr1|Phylloscartes oustaleti|Oustalet's Tyrannulet
ovenbi1|Seiurus aurocapilla|Ovenbird
vartit4|Sittiparus owstoni|Owston's Tit
pacant|Myrmotherula pacifica|Pacific Antwren
pacbaz1|Aviceda subcristata|Pacific Baza
pabduc1|Anas superciliosa|Pacific Black Duck
pacela1|Myiopagis subplacens|Pacific Elaenia
emedov3|Chalcophaps longirostris|Pacific Emerald Dove
pagplo|Pluvialis fulva|Pacific Golden-Plover
paipig1|Ducula pacifica|Pacific Imperial-Pigeon
packin1|Todiramphus sacer|Pacific Kingfisher
asikoe3|Eudynamys orientalis|Pacific Koel
pacloo|Gavia pacifica|Pacific Loon
pacpar1|Psittacara strenuus|Pacific Parakeet
pacpar2|Forpus coelestis|Pacific Parrotlet
pacreh1|Egretta sacra|Pacific Reef-Heron
pacrob1|Petroica pusilla|Pacific Robin
pasowl4|Megascops cooperi|Pacific Screech-Owl
pacswa1|Hirundo tahitica|Pacific Swallow
fotswi|Apus pacificus|Pacific Swift
pacwre1|Troglodytes pacificus|Pacific Wren
pasfly|Empidonax difficilis|Pacific-slope Flycatcher
oripip1|Anthus rufulus|Paddyfield Pipit
padwar1|Acrocephalus agricola|Paddyfield Warbler
pabcra|Mustelirallus erythrops|Paint-billed Crake
paibun|Passerina ciris|Painted Bunting
pabqua1|Perdicula erythrorhyncha|Painted Bush-Quail
paibut|Turnix varius|Painted Buttonquail
paifra1|Francolinus pictus|Painted Francolin
paihon1|Grantiella picta|Painted Honeyeater
paipar1|Pyrrhura picta|Painted Parakeet
paqthr1|Cinclosoma ajax|Painted Quail-thrush
paired|Myioborus pictus|Painted Redstart
paisto1|Mycteria leucocephala|Painted Stork
patfly1|Todirostrum pictum|Painted Tody-Flycatcher
kerlau2|Montecincla fairbanki|Palani Laughingthrush
pabwar1|Horornis annae|Palau Bush Warbler
pafdov1|Ptilinopus pelewensis|Palau Fruit-Dove
palbat1|Batis soror|Pale Batis
pabfly2|Cyornis unicolor|Pale Blue Flycatcher
palroc1|Carpospiza brachydactyla|Pale Rockfinch
pasmar1|Riparia diluta|Pale Sand Martin
palthr1|Turdus pallidus|Pale Thrush
whbwhe3|Zosterops flavilateralis|Pale White-eye
pabmou1|Rhytipterna immunda|Pale-bellied Mourner
mattap1|Scytalopus griseicollis|Pale-bellied Tapaculo
pbtman1|Neopelma pallescens|Pale-bellied Tyrant-Manakin
pabant1|Grallaria carrikeri|Pale-billed Antpitta
pabflo1|Dicaeum erythrorhynchos|Pale-billed Flowerpecker
pabwoo1|Campephilus guatemalensis|Pale-billed Woodpecker
pabmon1|Hypothymis puella|Pale-blue Monarch
pabill1|Illadopsis rufipennis|Pale-breasted Illadopsis
pabspi1|Synallaxis albescens|Pale-breasted Spinetail
pabthr1|Turdus leucomelas|Pale-breasted Thrush
pabtin1|Crypturellus transfasciatus|Pale-browed Tinamou
pabtre1|Cichlocolaptes leucophrus|Pale-browed Treehunter
pacblf1|Cyornis poliogenys|Pale-chinned Blue Flycatcher
pacwoo1|Celeus lugubris|Pale-crested Woodpecker
paefly1|Myiarchus cephalotes|Pale-edged Flycatcher
paebla2|Agelasticus xanthophthalmus|Pale-eyed Blackbird
peptyr1|Atalotriccus pilaris|Pale-eyed Pygmy-Tyrant
paethr1|Turdus leucops|Pale-eyed Thrush
pfbwar1|Urosphena pallidipes|Pale-footed Bush Warbler
pafswa1|Orochelidon flavipes|Pale-footed Swallow
phbfin1|Atlapetes pallidiceps|Pale-headed Brushfinch
pahros1|Platycercus adscitus|Pale-headed Rosella
pahwoo1|Gecinulus grantia|Pale-headed Woodpecker
pllwar1|Phylloscopus tenellipes|Pale-legged Leaf Warbler
palwar1|Myiothlypis signata|Pale-legged Warbler
pnbfin1|Atlapetes pallidinucha|Pale-naped Brushfinch
patbar1|Threnetes leucurus|Pale-tailed Barbthroat
ptpfin1|Embernagra longicauda|Pale-throated Pampa-Finch
pattyr3|Inezia caudata|Pale-tipped Tyrannulet
rutbuh1|Amaurornis moluccana|Pale-vented Bush-hen
pavpig2|Patagioenas cayennensis|Pale-vented Pigeon
pavthr1|Turdus obsoletus|Pale-vented Thrush
pawsta1|Onychognathus nabouroup|Pale-winged Starling
pawtru2|Psophia leucoptera|Pale-winged Trumpeter
payrob1|Tregellasia capito|Pale-yellow Robin
palsun2|Cinnyris osea|Palestine Sunbird
palila|Loxioides bailleui|Palila
palbun|Emberiza pallasi|Pallas's Bunting
pagwar1|Helopsaltes certhiola|Pallas's Grasshopper Warbler
palwar5|Phylloscopus proregulus|Pallas's Leaf Warbler
palsan1|Syrrhaptes paradoxus|Pallas's Sandgrouse
palcuc1|Cacomantis pallidus|Pallid Cuckoo
paldov1|Leptotila pallida|Pallid Dove
palhar1|Circus macrourus|Pallid Harrier
palspi1|Cranioleuca pallida|Pallid Spinetail
palswi3|Apus pallidus|Pallid Swift
palcoc1|Probosciger aterrimus|Palm Cockatoo
paltan1|Thraupis palmarum|Palm Tanager
palwar|Setophaga palmarum|Palm Warbler
palmch1|Dulus dominicus|Palmchat
chapip1|Anthus chacoensis|Pampas Pipit
panfly1|Myiarchus panamensis|Panama Flycatcher
papfly1|Myiagra nana|Paperbark Flycatcher
junhao1|Ninox theomacha|Papuan Boobook
tawgra2|Cincloramphus macrurus|Papuan Grassbird
norlog1|Orthonyx novaeguineae|Papuan Logrunner
paplor1|Charmosyna papou|Papuan Lorikeet
pappit1|Erythropitta macklotii|Papuan Pitta
papscr1|Sericornis papuensis|Papuan Scrubwren
paptre1|Cormobates placens|Papuan Treecreeper
papgon1|Laniarius mufumbiri|Papyrus Gonolek
parfog1|Automolus paraensis|Para Foliage-gleaner
parjac1|Galbula dea|Paradise Jacamar
parrif1|Ptiloris paradiseus|Paradise Riflebird
parshe1|Tadorna variegata|Paradise Shelduck
partan1|Tangara chilensis|Paradise Tanager
parcro1|Lycocorax pyrrhopterus|Paradise-crow
soasni2|Gallinago paraguaiae|Paraguayan Snipe
partap1|Scytalopus canus|Paramillo Tapaculo
parpip1|Anthus bogotensis|Paramo Pipit
parsee1|Catamenia homochroa|Paramo Seedeater
partap2|Scytalopus opacus|Paramo Tapaculo
parjae|Stercorarius parasiticus|Parasitic Jaeger
parant2|Cercomacroides parkeri|Parker's Antbird
parspi1|Cranioleuca vulpecula|Parker's Spinetail
parcro2|Loxia pytyopsittacus|Parrot Crossbill
pabsee1|Sporophila peruviana|Parrot-billed Seedeater
pafear1|Upucerthia saturatior|Patagonian Forest Earthcreeper
patmoc1|Mimus patagonicus|Patagonian Mockingbird
pasfin1|Phrygilus patagonicus|Patagonian Sierra Finch
pattyr2|Colorhamphus parvirostris|Patagonian Tyrant
payfin1|Sicalis lebruni|Patagonian Yellow-Finch
pavcuc1|Dromococcyx pavoninus|Pavonine Cuckoo
pavque1|Pharomachrus pavoninus|Pavonine Quetzal
peadov1|Geopelia placida|Peaceful Dove
pefpar1|Eupsittula aurea|Peach-fronted Parakeet
peipig1|Ducula latrans|Peale's Imperial-Pigeon
peakit1|Gampsonyx swainsonii|Pearl Kite
pesowl1|Glaucidium perlatum|Pearl-spotted Owlet
peatre1|Margarornis squamiger|Pearled Treerunner
peaant1|Megastictus margaritatus|Pearly Antshrike
pebsee1|Sporophila pileata|Pearly-bellied Seedeater
pebcon1|Conirostrum margaritae|Pearly-breasted Conebill
pebcuc1|Coccyzus euleri|Pearly-breasted Cuckoo
peethr1|Margarops fuscatus|Pearly-eyed Thrasher
pvttyr1|Hemitriccus margaritaceiventer|Pearly-vented Tody-Tyrant
pecpip|Anthus gustavi|Pechora Pipit
pecant1|Herpsilochmus pectoralis|Pectoral Antwren
pecsan|Calidris melanotos|Pectoral Sandpiper
pecspa1|Arremon taciturnus|Pectoral Sparrow
pebfin1|Acanthidops bairdi|Peg-billed Finch
pettyr1|Hemitriccus inornatus|Pelzeln's Tody-Tyrant
pedlau1|Pterorhinus davidi|Pere David's Laughingthrush
perfal|Falco peregrinus|Peregrine Falcon
sthbrf5|Arremon perijanus|Perija Brushfinch
pertap1|Scytalopus perijanus|Perija Tapaculo
perthi1|Asthenes perijana|Perija Thistletail
perant1|Grallaricula peruviana|Peruvian Antpitta
permea1|Leistes bellicosus|Peruvian Meadowlark
yelpip3|Anthus peruvianus|Peruvian Pipit
perpla1|Phytotoma raimondii|Peruvian Plantcutter
pepowl1|Glaucidium peruanum|Peruvian Pygmy-Owl
perrec1|Syndactyla ucayalae|Peruvian Recurvebill
persco1|Megascops roboratus|Peruvian Screech-Owl
petkne1|Burhinus superciliaris|Peruvian Thick-knee
pertyr1|Zimmerius viridiflavus|Peruvian Tyrannulet
perwaa1|Hypocnemis peruviana|Peruvian Warbling-Antbird
perwre1|Cinnycerthia peruana|Peruvian Wren
pettwi1|Hypargos niveoguttatus|Peters's Twinspot
phaino|Phainopepla nitens|Phainopepla
phecou2|Centropus phasianinus|Pheasant Coucal
phecuc1|Dromococcyx phasianellus|Pheasant Cuckoo
phepig1|Otidiphaps nobilis|Pheasant Pigeon
phtjac1|Hydrophasianus chirurgus|Pheasant-tailed Jacana
phivir|Vireo philadelphicus|Philadelphia Vireo
phibul1|Hypsipetes philippinus|Philippine Bulbul
phbwar1|Horornis seebohmi|Philippine Bush Warbler
phicou1|Centropus viridis|Philippine Coucal
phcdov1|Macropygia tenuirostris|Philippine Cuckoo-Dove
phidrc1|Surniculus velutinus|Philippine Drongo-Cuckoo
grpeag1|Pithecophaga jefferyi|Philippine Eagle
phifab1|Irena cyanogastra|Philippine Fairy-bluebird
phifro1|Batrachostomus septimus|Philippine Frogmouth
phihap1|Loriculus philippensis|Philippine Hanging-Parrot
phhcuc1|Hierococcyx pectoralis|Philippine Hawk-Cuckoo
phlwar1|Phylloscopus olivaceus|Philippine Leaf Warbler
phimar1|Copsychus mindanensis|Philippine Magpie-Robin
phinig1|Caprimulgus manillensis|Philippine Nightjar
phiori1|Oriolus steerii|Philippine Oriole
phipif1|Rhipidura nigritorquis|Philippine Pied-Fantail
phseag1|Spilornis holospilus|Philippine Serpent-Eagle
phitro1|Harpactes ardens|Philippine Trogon
piapia1|Ptilostomus afer|Piapiac
picpig2|Patagioenas picazuro|Picazuro Pigeon
pigdov1|Columbina picui|Picui Ground Dove
pieavo1|Recurvirostra avosetta|Pied Avocet
piebar1|Tricholaema leucomelas|Pied Barbet
piebus1|Saxicola caprata|Pied Bushchat
piebut1|Cracticus nigrogularis|Pied Butcherbird
piecro1|Corvus albus|Pied Crow
piecuc1|Clamator jacobinus|Pied Cuckoo
piecur1|Strepera graculina|Pied Currawong
piehar1|Circus melanoleucos|Pied Harrier
piehon1|Certhionyx variegatus|Pied Honeyeater
piipig1|Ducula bicolor|Pied Imperial-Pigeon
piekin1|Ceryle rudis|Pied Kingfisher
pielap1|Vanellus cayanus|Pied Lapwing
pieoys1|Haematopus longirostris|Pied Oystercatcher
piepuf1|Notharchus tectus|Pied Puffbird
piesti1|Himantopus leucocephalus|Pied Stilt
pietri1|Lalage nigra|Pied Triller
piwtyr1|Fluvicola pica|Pied Water-Tyrant
piewhe1|Oenanthe pleschanka|Pied Wheatear
pibgre|Podilymbus podiceps|Pied-billed Grebe
pcttyr1|Anairetes reguloides|Pied-crested Tit-Tyrant
piggui|Cepphus columba|Pigeon Guillemot
pilfin1|Coryphospingus pileatus|Pileated Finch
pilfly1|Xenotriccus mexicanus|Pileated Flycatcher
recpar3|Pionopsitta pileata|Pileated Parrot
pilwoo|Dryocopus pileatus|Pileated Woodpecker
pilotb1|Pycnoptilus floccosus|Pilotbird
sttbab1|Mixornis gularis|Pin-striped Tit-Babbler
pitman1|Ilicura militaris|Pin-tailed Manakin
pitsan1|Pterocles alchata|Pin-tailed Sandgrouse
pitsni|Gallinago stenura|Pin-tailed Snipe
pitwhy|Vidua macroura|Pin-tailed Whydah
pinbun|Emberiza leucocephalos|Pine Bunting
pinfly1|Empidonax affinis|Pine Flycatcher
pingro|Pinicola enucleator|Pine Grosbeak
pinsis|Spinus pinus|Pine Siskin
pinwar|Setophaga pinus|Pine Warbler
pincoc1|Lophochroa leadbeateri|Pink Cockatoo
pinpig2|Nesoenas mayeri|Pink Pigeon
pinrob1|Petroica rodinogaster|Pink Robin
pbipig1|Ducula poliocephala|Pink-bellied Imperial-Pigeon
piblar3|Calendulauda poecilosterna|Pink-breasted Lark
pibros2|Carpodacus rodochroa|Pink-browed Rosefinch
pieduc1|Malacorhynchus membranaceus|Pink-eared Duck
pifgoo|Anser brachyrhynchus|Pink-footed Goose
pifshe|Ardenna creatopus|Pink-footed Shearwater
pihwar1|Cardellina versicolor|Pink-headed Warbler
pilgra1|Acrobatornis fonsecai|Pink-legged Graveteiro
pinpig3|Treron vernans|Pink-necked Green-Pigeon
pitbec1|Pachyramphus minor|Pink-throated Becard
piipig2|Ducula pinon|Pinon's Imperial-Pigeon
pinspi1|Synallaxis infuscata|Pinto's Spinetail
pinjay|Gymnorhinus cyanocephalus|Pinyon Jay
pipcis2|Cisticola fulvicapilla|Piping Cisticola
pipcro1|Corvus typicus|Piping Crow
piphor1|Bycanistes fistulator|Piping Hornbill
pipplo|Charadrius melodus|Piping Plover
pipipi1|Mohoua novaeseelandiae|Pipipi
pirfly1|Legatus leucophaius|Piratic Flycatcher
plgrol1|Atelornis pittoides|Pitta-like Ground-Roller
plaant1|Dysithamnus mentalis|Plain Antvireo
placha|Ortalis vetula|Plain Chachalaca
plaflo2|Dicaeum minullum|Plain Flowerpecker
plagre2|Eurillas curvirostris|Plain Greenbul
pllwar2|Phylloscopus neglectus|Plain Leaf Warbler
plamar1|Riparia paludicola|Plain Martin
plapar1|Brotogeris tirica|Plain Parakeet
plapri1|Prinia inornata|Plain Prinia
plasof1|Thripophaga fusciceps|Plain Softtail
plaswi1|Apus unicolor|Plain Swift
platyr1|Inezia inornata|Plain Tyrannulet
plaxen1|Xenops minutus|Plain Xenops
plbant1|Grallaria haplonota|Plain-backed Antpitta
plbpip1|Anthus leucophrys|Plain-backed Pipit
plbspa1|Passer flaveolus|Plain-backed Sparrow
pbgdov1|Columbina minuta|Plain-breasted Ground Dove
plbwoo1|Dendrocincla fuliginosa|Plain-brown Woodcreeper
plcsta|Heliomaster constantii|Plain-capped Starthroat
plcsee1|Catamenia inornata|Plain-colored Seedeater
plctan1|Tangara inornata|Plain-colored Tanager
plcela1|Elaenia cristata|Plain-crested Elaenia
plcspi1|Synallaxis gujanensis|Plain-crowned Spinetail
pmtspi1|Leptasthenura aegithaloides|Plain-mantled Tit-Spinetail
pltwre1|Pheugopedius euophrys|Plain-tailed Wren
pltant1|Isleria hauxwelli|Plain-throated Antwren
plwant1|Thamnophilus schistaceus|Plain-winged Antshrike
plwwoo1|Dendrocincla turdina|Plain-winged Woodcreeper
placuc1|Cacomantis merulinus|Plaintive Cuckoo
plaher1|Phaethornis pretrei|Planalto Hermit
plasla1|Thamnophilus pelzelni|Planalto Slaty-Antshrike
platap1|Scytalopus pachecoi|Planalto Tapaculo
platyr2|Phyllomyias fasciatus|Planalto Tyrannulet
plawoo1|Dendrocolaptes platyrostris|Planalto Woodcreeper
pbmtou1|Andigena laminirostris|Plate-billed Mountain-Toucan
plhpar1|Psittacula cyanocephala|Plum-headed Parakeet
pluant1|Myrmelastes hyperythrus|Plumbeous Antbird
pluant3|Dysithamnus plumbeus|Plumbeous Antvireo
plueup1|Euphonia plumbea|Plumbeous Euphonia
pluhaw|Cryptoleucopteryx plumbea|Plumbeous Hawk
pluibi1|Theristicus caerulescens|Plumbeous Ibis
plukit1|Ictinia plumbea|Plumbeous Kite
plupig2|Patagioenas plumbea|Plumbeous Pigeon
plurai1|Pardirallus sanguinolentus|Plumbeous Rail
plured1|Phoenicurus fuliginosus|Plumbeous Redstart
plusee1|Sporophila plumbea|Plumbeous Seedeater
plsfin1|Geospizopsis unicolor|Plumbeous Sierra Finch
plsvir|Vireo plumbeus|Plumbeous Vireo
plbthr2|Turdus reevei|Plumbeous-backed Thrush
plctyr1|Phyllomyias plumbeiceps|Plumbeous-crowned Tyrannulet
pltswi1|Collocalia affinis|Plume-toed Swiftlet
plwduc1|Dendrocygna eytoni|Plumed Whistling-Duck
plcjay1|Cyanocorax chrysops|Plush-crested Jay
plushc1|Catamblyrhynchus diadema|Plushcap
potpal1|Berlepschia rikeri|Point-tailed Palmcreeper
polvan1|Xenopirostris polleni|Pollen's Vanga
polsta1|Aplonis tabuensis|Polynesian Starling
poltri1|Lalage maculosa|Polynesian Triller
pomjae|Stercorarius pomarinus|Pomarine Jaeger
pomcot1|Xipholena punicea|Pompadour Cotinga
powowl1|Ninox strenua|Powerful Owl
powwoo1|Campephilus pollens|Powerful Woodpecker
prafal|Falco mexicanus|Prairie Falcon
prawar|Setophaga discolor|Prairie Warbler
prhlau1|Trochalopteron henrici|Prince Henry's Laughingthrush
pribat1|Batis pririt|Pririt Batis
prbbar1|Semnornis frantzii|Prong-billed Barbet
prowar|Protonotaria citrea|Prothonotary Warbler
przros1|Urocynchramus pylzowi|Przevalski's Pinktail
puaioh|Myadestes palmeri|Puaiohi
purbul1|Melopyrrha portoricensis|Puerto Rican Bullfinch
purfly1|Myiarchus antillarum|Puerto Rican Flycatcher
purlic1|Coccyzus vieilloti|Puerto Rican Lizard-Cuckoo
purnig1|Antrostomus noctitherus|Puerto Rican Nightjar
graori4|Icterus portoricensis|Puerto Rican Oriole
prsowl|Gymnasio nudipes|Puerto Rican Owl
purtan1|Nesospingus speculiferus|Puerto Rican Tanager
purtod1|Todus mexicanus|Puerto Rican Tody
purvir1|Vireo latimeri|Puerto Rican Vireo
purwoo1|Melanerpes portoricensis|Puerto Rican Woodpecker
pubbul1|Brachypodius eutilotus|Puff-backed Bulbul
putbab1|Pellorneum ruficeps|Puff-throated Babbler
putbul1|Alophoixus pallidus|Puff-throated Bulbul
puncan1|Asthenes sclateri|Puna Canastero
punibi1|Plegadis ridgwayi|Puna Ibis
punmin1|Geositta punensis|Puna Miner
punsni1|Gallinago andina|Puna Snipe
puntap1|Scytalopus simonsi|Puna Tapaculo
puntea1|Spatula puna|Puna Teal
punthi1|Asthenes helleri|Puna Thistletail
puntin1|Tinamotis pentlandii|Puna Tinamou
purfin|Haemorhous purpureus|Purple Finch
purgal2|Porphyrio martinica|Purple Gallinule
purgre2|Granatina ianthinogaster|Purple Grenadier
purher1|Ardea purpurea|Purple Heron
purhon1|Cyanerpes caeruleus|Purple Honeycreeper
purmar|Progne subis|Purple Martin
pursan|Calidris maritima|Purple Sandpiper
pursun4|Cinnyris asiaticus|Purple Sunbird
varfai1|Malurus assimilis|Purple-backed Fairywren
pubtho1|Ramphomicron microrhynchum|Purple-backed Thornbill
pubsun4|Cinnyris bifasciatus|Purple-banded Sunbird
pucwoo1|Myrtis fanny|Purple-collared Woodstar
puctur2|Tauraco porphyreolophus|Purple-crested Turaco
puclor1|Parvipsitta porphyrocephala|Purple-crowned Lorikeet
plover4|Stephanoxis loddigesii|Purple-crowned Plovercrest
pughon1|Lichenostomus cratitius|Purple-gaped Honeyeater
punsun1|Kurochkinegramma hypogrammicum|Purple-naped Spiderhunter
pursun3|Leptocoma zeylonica|Purple-rumped Sunbird
putcus1|Campephaga quiscalina|Purple-throated Cuckooshrike
puteup1|Euphonia chlorotica|Purple-throated Euphonia
putfru1|Querula purpurata|Purple-throated Fruitcrow
putsun1|Heliangelus viola|Purple-throated Sunangel
putsun3|Leptocoma sperata|Purple-throated Sunbird
purjac1|Galbula chalcothorax|Purplish Jacamar
purjay1|Cyanocorax cyanomelas|Purplish Jay
pubjay1|Cyanocorax beecheii|Purplish-backed Jay
pbqdov1|Zentrygon lawrencii|Purplish-backed Quail-Dove
pumtan2|Iridosornis porphyrocephalus|Purplish-mantled Tanager
purjac2|Galbalcyrhynchus purusianus|Purus Jacamar
puvill1|Illadopsis puveli|Puvel's Illadopsis
pygant1|Myrmotherula brachyura|Pygmy Antwren
pygbat1|Batis perkeo|Pygmy Batis
pywbab1|Pnoepyga pusilla|Pygmy Cupwing
pygflo1|Dicaeum pygmaeum|Pygmy Flowerpecker
pybfly1|Ficedula hodgsoni|Pygmy Flycatcher
pygnut|Sitta pygmaea|Pygmy Nuthatch
pygsun2|Hedydipna platura|Pygmy Sunbird
pyrrhu|Cardinalis sinuatus|Pyrrhuloxia
quailf1|Ortygospiza atricollis|Quailfinch
rattre1|Crypsirina temia|Racket-tailed Treepie
radacc2|Prunella ocularis|Radde's Accentor
radwar1|Phylloscopus schwarzi|Radde's Warbler
radshe1|Radjah radjah|Radjah Shelduck
rafmal1|Rhinortha chlorophaea|Raffles's Malkoha
raiqua1|Coturnix coromandelica|Rain Quail
rabeat1|Merops ornatus|Rainbow Bee-eater
raista1|Coeligena iris|Rainbow Starfrontlet
rampig1|Columba arquatrix|Rameron Pigeon
rattre2|Temnurus temnurus|Ratchet-tailed Treepie
ratcis1|Cisticola chiniana|Rattling Cisticola
rabcur2|Mitu tuberosum|Razor-billed Curassow
razorb|Alca torda|Razorbill
rebbus1|Clytoctantes alixii|Recurve-billed Bushbird
redava|Amandava amandava|Red Avadavat
rbopar2|Paradisaea rubra|Red Bird-of-Paradise
recdov1|Streptopelia tranquebarica|Red Collared-Dove
redcro|Loxia curvirostra|Red Crossbill
redfod1|Foudia madagascariensis|Red Fody
redjun|Gallus gallus|Red Junglefowl
redkit1|Milvus milvus|Red Kite
redkno|Calidris canutus|Red Knot
redpha1|Phalaropus fulicarius|Red Phalarope
respar1|Prosopeia tabuensis|Red Shining-Parrot
redsho1|Spatula platalea|Red Shoveler
redspu1|Galloperdix spadicea|Red Spurfowl
redwar1|Cardellina rubra|Red Warbler
redwat1|Anthochaera carunculata|Red Wattlebird
rabgro1|Periporphyrus erythromelas|Red-and-black Grosbeak
ragmac1|Ara chloropterus|Red-and-green Macaw
rawant1|Grallaria erythroleuca|Red-and-white Antpitta
rawcra1|Laterallus leucopyrrhus|Red-and-white Crake
rawspi2|Certhiaxis mustelinus|Red-and-white Spinetail
raybar1|Trachyphonus erythrocephalus|Red-and-yellow Barbet
rebbut2|Turnix maculosus|Red-backed Buttonquail
rebfai1|Malurus melanocephalus|Red-backed Fairywren
rbsrob1|Cercotrichas leucophrys|Red-backed Scrub-Robin
rebshr1|Lanius collurio|Red-backed Shrike
rebfru1|Pipreola whitelyi|Red-banded Fruiteater
rbbeat1|Nyctyornis amictus|Red-bearded Bee-eater
rebgra1|Hypopyrrhus pyrohypogaster|Red-bellied Grackle
rebmac2|Orthopsittaca manilatus|Red-bellied Macaw
rebpar1|Poicephalus rufiventris|Red-bellied Parrot
rebwoo|Melanerpes carolinus|Red-bellied Woodpecker
rbbmag|Urocissa erythroryncha|Red-billed Blue-Magpie
rbbwea1|Bubalornis niger|Red-billed Buffalo-Weaver
rebcho1|Pyrrhocorax pyrrhocorax|Red-billed Chough
rbdhor1|Lophoceros camurus|Red-billed Dwarf Hornbill
rebeme1|Chlorostilbon gibsoni|Red-billed Emerald
rebfir2|Lagonosticta senegala|Red-billed Firefinch
rebfra1|Pternistis adspersus|Red-billed Francolin
reblei|Leiothrix lutea|Red-billed Leiothrix
reboxp1|Buphagus erythrorynchus|Red-billed Oxpecker
rebpar2|Pionus sordidus|Red-billed Parrot
rbptan1|Lamprospiza melanoleuca|Red-billed Pied Tanager
rebpig1|Patagioenas flavirostris|Red-billed Pigeon
rebque1|Quelea quelea|Red-billed Quelea
rbsbab1|Pomatorhinus ochraceiceps|Red-billed Scimitar-Babbler
rebscy1|Campylorhamphus trochilirostris|Red-billed Scythebill
rebsta1|Spodiopsar sericeus|Red-billed Starling
rebtro|Phaethon aethereus|Red-billed Tropicbird
rebtyr2|Zimmerius cinereicapilla|Red-billed Tyrannulet
rebwoo1|Hylexetastes perrotii|Red-billed Woodcreeper
rebcha1|Granatellus venustus|Red-breasted Chat
rebcou1|Coua serriana|Red-breasted Coua
